Date,Precipitation
2012-07-01 10:00:00,-0.0017354714218527079
2012-07-01 11:00:00,0.013624615268781781
2012-07-01 12:00:00,-0.004897979320958257
2012-07-01 13:00:00,-0.0013236517552286386
2012-07-01 14:00:00,0.013743258081376553
2012-07-01 15:00:00,0.001100615831092
2012-07-01 16:00:00,0.0026474192272871733
2012-07-01 17:00:00,0.009574922965839505
2012-07-01 18:00:00,0.009298971388489008
2012-07-01 19:00:00,0.023320363136008382
2012-07-02 08:00:00,0.025363657856360078
2012-07-02 09:00:00,0.0030609911773353815
2012-07-02 10:00:00,0.01620774553157389
2012-07-02 11:00:00,0.012076770421117544
2012-07-02 12:00:00,0.005597851239144802
2012-07-02 13:00:00,0.004512708401307464
2012-07-02 14:00:00,0.009732082951813936
2012-07-02 15:00:00,0.0032668844796717167
2012-07-02 16:00:00,0.005402107955887914
2012-07-02 17:00:00,0.01609716983512044
2012-07-02 18:00:00,0.011156887747347355
2012-07-02 19:00:00,0.022238559555262327
2012-07-02 20:00:00,0.0021512089297175407
2012-07-03 08:00:00,0.032602539053186774
2012-07-03 09:00:00,0.0021691781003028154
2012-07-03 10:00:00,0.00424411310814321
2012-07-03 11:00:00,0.009788519702851772
2012-07-03 12:00:00,0.005781394662335515
2012-07-03 13:00:00,0.005572575377300382
2012-07-03 14:00:00,0.009090697625651956
2012-07-03 16:00:00,0.006043179193511605
2012-07-03 17:00:00,0.027547680772840977
2012-07-03 18:00:00,0.020916990702971816
2012-07-03 19:00:00,0.04694804537575692
2012-07-03 20:00:00,0.0297080313321203
2012-07-03 21:00:00,0.031577453250065446
2012-07-04 09:00:00,0.031577453250065446
2012-07-04 10:00:00,0.004563359310850501
2012-07-04 11:00:00,0.009443650487810373
2012-07-04 12:00:00,0.004038748797029257
2012-07-04 13:00:00,0.010047031100839376
2012-07-04 15:00:00,0.009001909755170345
2012-07-04 16:00:00,0.0033343639224767685
2012-07-05 09:00:00,0.005224185064435005
2012-07-05 10:00:00,0.004858916625380516
2012-07-05 11:00:00,0.006591495126485825
2012-07-05 12:00:00,0.008140761638060212
2012-07-05 13:00:00,0.0026493368204683065
2012-07-05 14:00:00,0.009532008552923799
2012-07-05 15:00:00,0.007675596512854099
2012-07-05 16:00:00,0.0031152789015322924
2012-07-05 17:00:00,0.00955525110475719
2012-07-05 18:00:00,0.012373666744679213
2012-07-06 09:00:00,0.02814360591582954
2012-07-06 10:00:00,0.004812414990738034
2012-07-06 13:00:00,0.003855254966765642
2012-07-06 15:00:00,-0.015549250645563006
2012-07-06 16:00:00,-0.0006769765168428421
2012-07-06 18:00:00,-0.010121304774656892
2012-07-06 19:00:00,0.026816862868145108
2012-07-07 10:00:00,0.03384922258555889
2012-07-07 11:00:00,0.04231653711758554
2012-07-07 12:00:00,0.0233313231728971
2012-07-07 13:00:00,0.022537290817126632
2012-07-07 14:00:00,0.030394628876820207
2012-07-07 15:00:00,0.025923512410372496
2012-07-07 16:00:00,0.01481494470499456
2012-07-07 17:00:00,0.027375229634344578
2012-07-07 18:00:00,0.02085827267728746
2012-07-07 19:00:00,0.0418665804900229
2012-07-07 20:00:00,0.03556050918996334
2012-07-07 21:00:00,0.04449654300697148
2012-07-08 09:00:00,0.0409440363291651
2012-07-08 10:00:00,0.03035369818098843
2012-07-08 11:00:00,0.02720846515148878
